,num_beds,num_baths,size_sqft,total_num_units,lat,lng,price,mean_tenure_price,active_years,remaining_lease,planning_area_mean,total_rooms,size_per_room,mean_property_type,distance,num_shopping_malls,tenure_99-Year Leasehold,tenure_Freehold,tenure_Others,property_type_apartment,property_type_bungalow,property_type_cluster house,property_type_condo,property_type_conservation house,property_type_corner terrace,property_type_executive condo,property_type_good class bungalow,property_type_hdb,property_type_hdb executive,property_type_landed,property_type_semi-detached house,property_type_terraced house,property_type_townhouse,property_type_walk-up,furnishing_fully,furnishing_na,furnishing_partial,furnishing_unfurnished,furnishing_unspecified
12343,2.0,2.0,1130,77.0,1.3517869500000002,103.96311903222492,582800.0,1887101.9683996823,26.0,73.0,1223997.7064220184,4.0,282.5,662163.9668049793,1.0624408821768245,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12344,4.0,2.0,1636,52.0,1.389801,103.7430688,861000.0,1887101.9683996823,27.0,72.0,782881.2307692308,6.0,272.6666666666667,919453.7704918033,0.5116577065758585,8.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12345,1.0,1.0,509,605.0,1.3859375,103.8344656879244,1281000.0,1887101.9683996823,-4.0,103.0,2375806.99844479,2.0,254.5,2939232.736224597,0.1500074147987568,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12346,3.0,2.0,1033,74.0,1.375344,103.7587454,1636800.0,1887101.9683996823,-2.0,101.0,1603696.7741935484,5.0,206.6,2939232.736224597,0.5398118859053944,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12347,3.0,2.0,1001,25.0,1.3154751,103.8411131,2764600.0,4723458.03669437,-4.0,-1.0,3691529.044117647,5.0,200.2,2939232.736224597,0.4929715955561046,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12348,3.0,2.0,1000,-1.0,1.4047347,103.9098644057952,627900.0,1887101.9683996823,6.0,93.0,996617.6724137932,5.0,200.0,662163.9668049793,1.1275508889186154,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12349,3.0,2.0,1227,-1.0,1.3568517,103.93121698022168,837900.0,1887101.9683996823,5.0,94.0,1223997.7064220184,5.0,245.4,662163.9668049793,1.488936582378355,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12350,3.0,2.0,1420,72.0,1.35478025,103.8477045384001,1207500.0,1887101.9683996823,30.0,69.0,2787526.83982684,5.0,284.0,662163.9668049793,0.4150671822547052,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12351,2.0,2.0,742,80.0,1.3455515,103.8815143,1798400.0,4723458.03669437,1.0,-1.0,3794226.376440461,4.0,185.5,2939232.736224597,0.36862383821367556,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12352,4.0,6.0,6974,-1.0,1.3324923,103.8000035,12715500.0,4723458.03669437,12.0,-1.0,5583573.20754717,10.0,697.4,7705622.593320236,0.38915098923334596,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12353,4.0,3.0,1313,616.0,1.4349279,103.8452818,1760800.0,1887101.9683996823,-5.0,104.0,1148531.2775330397,7.0,187.57142857142858,1466824.67789891,1.2945085844801834,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12354,3.0,3.0,1722,489.0,1.32951085,103.76599463220242,3150000.0,4723458.03669437,37.0,-1.0,3322051.011235955,6.0,287.0,2939232.736224597,1.5941885726637344,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12355,4.0,2.0,1528,105.0,1.4450538,103.8235176,1143300.0,1887101.9683996823,24.0,75.0,1490328.7640449437,6.0,254.66666666666666,662163.9668049793,0.5870095080102717,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12356,2.0,1.0,920,-1.0,1.2847974,103.83214891009528,1102500.0,1887101.9683996823,20.0,79.0,2445884.3173431735,3.0,306.6666666666667,1540094.1176470588,0.5936055359359584,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12357,1.0,2.0,506,31.0,1.3131859,103.8996932,1171800.0,4723458.03669437,-3.0,-1.0,1439581.1138014528,3.0,168.66666666666666,2939232.736224597,0.8287237220493657,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12358,3.0,2.0,936,-1.0,1.2950553,103.8115992867076,924000.0,1887101.9683996823,6.0,93.0,1940514.7798742137,5.0,187.2,662163.9668049793,0.6170910036665802,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12359,1.0,1.0,474,20.0,1.31498965,103.8265654202031,974400.0,4723458.03669437,9.0,-1.0,4477531.718061674,2.0,237.0,3433777.777777778,0.5644880587585266,-1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12360,4.0,3.0,1796,52.0,1.3570264,103.7604616514405,2824500.0,3685375.426905456,24.0,-1.0,1603696.7741935484,7.0,256.57142857142856,3433777.777777778,0.9722227955735312,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12361,4.0,3.0,1313,747.0,1.4011046500000002,103.9164636157126,1837500.0,1887101.9683996823,5.0,94.0,996617.6724137932,7.0,187.57142857142858,1466824.67789891,1.6814424386827342,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12362,5.0,6.0,10000,-1.0,1.31836015,103.81223276702303,31500000.0,4723458.03669437,-1.0,-1.0,4477531.718061674,11.0,909.0909090909091,17301457.16198126,0.5496695126755143,-1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12363,1.0,1.0,474,85.0,1.3307095,103.8683907,1220100.0,4723458.03669437,-2.0,-1.0,1519901.3333333333,2.0,237.0,2939232.736224597,0.131100700147655,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12364,3.0,2.0,1800,1528.0,1.37610665,103.74104759178394,840000.0,1887101.9683996823,6.0,93.0,782881.2307692308,5.0,360.0,662163.9668049793,1.0883034427956206,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12365,3.0,2.0,1206,-1.0,1.38897975,103.76938391305556,744300.0,1887101.9683996823,7.0,92.0,1717656.4459930314,5.0,241.2,662163.9668049793,1.384333003498964,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12366,4.0,2.0,1389,105.0,1.377286,103.7568632,2100000.0,1887101.9683996823,-3.0,102.0,1603696.7741935484,6.0,231.5,2939232.736224597,0.5431684822562616,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12367,3.0,2.0,947,51.0,1.2953595,103.83860970073243,2522100.0,4723458.03669437,-1.0,-1.0,5551850.903614458,5.0,189.4,2939232.736224597,0.5449145172726438,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12368,1.0,1.0,500,605.0,1.3859375,103.8344656879244,1102500.0,1887101.9683996823,-4.0,103.0,2375806.99844479,2.0,250.0,2939232.736224597,0.1500074147987568,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12369,1.0,1.0,495,-1.0,1.3352591500000002,103.69475409578314,312900.0,1887101.9683996823,14.0,85.0,853171.9480519481,2.0,247.5,662163.9668049793,0.38458016622515406,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12370,4.0,4.0,3154,62.0,1.3310043,103.8073633,4804800.0,3685375.426905456,6.0,-1.0,5583573.20754717,8.0,394.25,4428108.695652174,0.5179826508101387,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12371,4.0,3.0,1410,407.0,1.3113226999999998,103.85247580094573,3011400.0,1887101.9683996823,-4.0,103.0,2202377.590673575,7.0,201.42857142857142,2939232.736224597,0.3236008293043683,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12372,3.0,3.0,1313,660.0,1.3306509,103.7670572,2499000.0,3685375.426905456,-2.0,-1.0,3322051.011235955,6.0,218.83333333333334,2939232.736224597,1.489937999228665,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12373,3.0,4.0,1862,57.0,1.3095826,103.800775,5901200.0,4723458.03669437,0.0,-1.0,5583573.20754717,7.0,266.0,2939232.736224597,0.568792706074641,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12374,4.0,5.0,1744,39.0,1.3058321,103.8382586,6302100.0,4723458.03669437,-1.0,-1.0,7257379.268292683,9.0,193.77777777777777,2939232.736224597,0.6225172128765937,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12375,3.0,2.0,1313,70.0,1.3877522,103.7694179,630000.0,1887101.9683996823,33.0,66.0,1717656.4459930314,5.0,262.6,662163.9668049793,1.2880177609131742,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12376,5.0,6.0,3540,-1.0,1.4039361,103.8186267,3780000.0,4723458.03669437,13.0,-1.0,1148531.2775330397,11.0,321.8181818181818,4869575.784753364,0.7079100727371352,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12377,3.0,2.0,1000,-1.0,1.27666905,103.8107654886577,1016400.0,1887101.9683996823,5.0,94.0,2445884.3173431735,5.0,200.0,662163.9668049793,0.6687095372169506,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12378,3.0,3.0,1421,351.0,1.2739587,103.84363531310518,3452400.0,1887101.9683996823,-4.0,103.0,5017418.02507837,6.0,236.83333333333334,2939232.736224597,0.370021699633321,16.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12379,3.0,3.0,1238,537.0,1.3481616,103.92746155105324,1344000.0,1887101.9683996823,22.0,77.0,1223997.7064220184,6.0,206.33333333333334,2939232.736224597,1.2560037990444817,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12380,4.0,4.0,4898,-1.0,1.3598047,103.7587646,5512500.0,4723458.03669437,6.0,-1.0,1603696.7741935484,8.0,612.25,7705622.593320236,0.787223951022674,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12381,3.0,2.0,861,660.0,1.3306509,103.7670572,1764000.0,3685375.426905456,-2.0,-1.0,3322051.011235955,5.0,172.2,2939232.736224597,1.489937999228665,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12382,3.0,2.0,1313,-1.0,1.3046332500000002,103.91574399731354,892500.0,1887101.9683996823,47.0,52.0,3897221.5361445784,5.0,262.6,662163.9668049793,1.8404643372034921,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12383,3.0,2.0,904,110.0,1.42476395,103.8339161681552,483000.0,1887101.9683996823,37.0,62.0,1148531.2775330397,5.0,180.8,662163.9668049793,0.5313957142946287,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12384,4.0,3.0,1335,651.0,1.3997054,103.89091928493724,1869000.0,1887101.9683996823,5.0,94.0,985874.5974955277,7.0,190.71428571428572,1466824.67789891,1.0211560822318746,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12385,3.0,2.0,1033,-1.0,1.2931142000000002,103.81139312358758,945000.0,1887101.9683996823,22.0,77.0,1940514.7798742137,5.0,206.6,662163.9668049793,0.612577391493338,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12386,4.0,2.0,1302,60.0,1.348447,103.849103,997500.0,1887101.9683996823,33.0,66.0,2787526.83982684,6.0,217.0,662163.9668049793,0.31724452100588907,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12387,3.0,2.0,1603,274.0,1.2997587,103.8160835156422,3990000.0,4723458.03669437,34.0,-1.0,4477531.718061674,5.0,320.6,2939232.736224597,0.915092251310094,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12388,1.0,1.0,517,378.0,1.3124025,103.84117158557598,1309400.0,1887101.9683996823,-1.0,100.0,3691529.044117647,2.0,258.5,2939232.736224597,0.3548022182799783,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12389,3.0,2.0,936,32.0,1.3086965,103.8981317,1785000.0,4723458.03669437,-3.0,-1.0,3897221.5361445784,5.0,187.2,2939232.736224597,1.0092039114545892,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12390,5.0,2.0,1475,372.0,1.369097,103.833145230925,3531200.0,1887101.9683996823,-4.0,103.0,2375806.99844479,7.0,210.71428571428572,2939232.736224597,0.46209388161135534,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12391,2.0,2.0,720,-1.0,1.34423835,103.7406687387674,407400.0,1887101.9683996823,39.0,60.0,805171.7741935484,4.0,180.0,662163.9668049793,0.9222028073944402,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12392,3.0,2.0,1162,-1.0,1.3746636,103.8927147,630000.0,1887101.9683996823,35.0,64.0,2128504.452690167,5.0,232.4,662163.9668049793,0.37463552538973477,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12393,4.0,3.0,1496,1074.0,1.304855,103.77377633404797,2937900.0,1887101.9683996823,-1.0,100.0,1940514.7798742137,7.0,213.71428571428572,2939232.736224597,0.9040641497394813,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12394,6.0,6.0,3300,-1.0,1.3633325,103.85968224041602,3202500.0,1887101.9683996823,19.0,80.0,3794226.376440461,12.0,275.0,4869575.784753364,1.3424237729200899,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12395,3.0,2.0,1216,958.0,1.4180438,103.8405602,766500.0,1887101.9683996823,6.0,93.0,1148531.2775330397,5.0,243.2,662163.9668049793,0.8467326483214983,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12396,3.0,2.0,1411,651.0,1.3997054,103.89091928493724,1470000.0,1887101.9683996823,5.0,94.0,985874.5974955277,5.0,282.2,1466824.67789891,1.0211560822318746,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12397,4.0,4.0,3014,66.0,1.30030265,103.82896717494278,17850000.0,4723458.03669437,11.0,-1.0,5551850.903614458,8.0,376.75,2939232.736224597,0.613932017129985,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12398,3.0,2.0,1184,-1.0,1.45036905,103.82556813681384,672000.0,1887101.9683996823,20.0,79.0,1490328.7640449437,5.0,236.8,662163.9668049793,0.6315614942742716,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12399,3.0,2.0,1250,-1.0,1.3140228,103.7803952,8400000.0,4723458.03669437,38.0,-1.0,5583573.20754717,5.0,250.0,7705622.593320236,0.3493142224817854,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12400,2.0,2.0,657,319.0,1.310429,103.80282102340084,1840200.0,4723458.03669437,-3.0,-1.0,5583573.20754717,4.0,164.25,2939232.736224597,0.7422298115143062,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12401,3.0,2.0,1195,51.0,1.3786175,103.9591009444671,1239000.0,1887101.9683996823,18.0,81.0,2307447.3451327435,5.0,239.0,2939232.736224597,1.2543297113638965,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12402,3.0,2.0,990,18.0,1.3666904,103.8755199,1680000.0,1887101.9683996823,-1.0,100.0,2128504.452690167,5.0,198.0,2939232.736224597,1.283247749769034,7.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12403,2.0,2.0,926,120.0,1.2919864,103.8388129592894,2625000.0,4723458.03669437,13.0,-1.0,5551850.903614458,4.0,231.5,2939232.736224597,0.6165902395411293,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12404,4.0,3.0,1550,-1.0,1.33785645,103.7441196416888,1029000.0,1887101.9683996823,24.0,75.0,805171.7741935484,7.0,221.42857142857142,662163.9668049793,0.5586907538210819,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12405,4.0,2.0,1356,-1.0,1.36363035,103.95940771447304,627900.0,1887101.9683996823,28.0,71.0,2307447.3451327435,6.0,226.0,662163.9668049793,0.9791695628135847,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12406,5.0,4.0,3000,1063.0,1.3742037,103.8281398,4074000.0,4723458.03669437,42.0,-1.0,2375806.99844479,9.0,333.3333333333333,4869575.784753364,0.9856673018183046,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12407,3.0,3.0,1109,115.0,1.3165593,103.8298930092109,3305400.0,4723458.03669437,0.0,-1.0,4477531.718061674,6.0,184.83333333333334,2939232.736224597,0.579376786957462,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12408,6.0,6.0,6337,6.0,1.30062,103.892783,9875200.0,4723458.03669437,-3.0,-1.0,3897221.5361445784,12.0,528.0833333333334,7705622.593320236,0.969396354856356,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12409,3.0,2.0,1001,503.0,1.40000465,103.88985924390252,609000.0,1887101.9683996823,5.0,94.0,985874.5974955277,5.0,200.2,662163.9668049793,1.1118742288647472,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12410,3.0,3.0,1615,-1.0,1.3731602500000002,103.89596086941243,1155000.0,1887101.9683996823,36.0,63.0,2128504.452690167,6.0,269.1666666666667,662163.9668049793,0.4488052152233052,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12411,3.0,3.0,1539,545.0,1.2915065499999998,103.83670439151769,4809000.0,4723458.03669437,13.0,-1.0,4226292.592592592,6.0,256.5,3433777.777777778,0.8556409262859774,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12412,2.0,2.0,732,64.0,1.31000285,103.83069647452832,2345500.0,4723458.03669437,0.0,-1.0,7257379.268292683,4.0,183.0,2939232.736224597,0.8505692617322012,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12413,2.0,1.0,592,115.0,1.3165593,103.8298930092109,1822800.0,4723458.03669437,0.0,-1.0,4477531.718061674,3.0,197.33333333333334,2939232.736224597,0.579376786957462,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12414,4.0,3.0,1754,-1.0,1.4311203,103.7791313,903000.0,1887101.9683996823,27.0,72.0,806956.345177665,7.0,250.57142857142858,662163.9668049793,0.5836598109203589,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12415,4.0,3.0,1528,605.0,1.3859375,103.8344656879244,2415000.0,1887101.9683996823,-4.0,103.0,2375806.99844479,7.0,218.28571428571428,2939232.736224597,0.1500074147987568,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12416,3.0,2.0,1260,-1.0,1.44130365,103.77644879723604,629900.0,1887101.9683996823,46.0,53.0,806956.345177665,5.0,252.0,662163.9668049793,1.0064238630275661,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12417,4.0,2.0,149,-1.0,1.37699505,103.94291172086996,984900.0,1887101.9683996823,27.0,72.0,2307447.3451327435,6.0,24.833333333333332,662163.9668049793,0.8330197020760601,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12418,4.0,3.0,1302,158.0,1.3252767,103.9326308,2928300.0,1887101.9683996823,-5.0,104.0,2807377.8616352202,7.0,186.0,2939232.736224597,1.253713752970859,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12419,2.0,2.0,829,90.0,1.2937442,103.8466319,2204500.0,4723458.03669437,-3.0,-1.0,2257360.663507109,4.0,207.25,2939232.736224597,0.29160247650059123,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12420,4.0,2.0,1399,104.0,1.3866135,103.763682486007,787500.0,1887101.9683996823,21.0,78.0,1717656.4459930314,6.0,233.16666666666666,662163.9668049793,0.8277127642492368,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12421,3.0,3.0,1872,1723.0,1.31525305,103.80335348540277,3832500.0,1887101.9683996823,7.0,92.0,5583573.20754717,6.0,312.0,2939232.736224597,0.5090760366235524,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12422,2.0,1.0,603,633.0,1.3393381,103.7638932,1702000.0,4723458.03669437,-2.0,-1.0,1603696.7741935484,3.0,201.0,2939232.736224597,1.3304479014905077,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12423,2.0,2.0,883,583.0,1.32197235,103.94682484218706,1470000.0,1887101.9683996823,7.0,92.0,2807377.8616352202,4.0,220.75,2939232.736224597,0.579072004530595,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12424,2.0,2.0,721,-1.0,1.33059935,103.92263093651664,407400.0,1887101.9683996823,37.0,62.0,2807377.8616352202,4.0,180.25,662163.9668049793,0.6913361717534598,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12425,1.0,1.0,420,1399.0,1.3178829,103.90317670322858,945000.0,1887101.9683996823,0.0,99.0,1439581.1138014528,2.0,210.0,2939232.736224597,0.21023505976711743,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12426,3.0,2.0,1076,616.0,1.4349279,103.8452818,1376600.0,1887101.9683996823,-5.0,104.0,1148531.2775330397,5.0,215.2,1466824.67789891,1.2945085844801834,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12427,3.0,2.0,947,605.0,1.3859375,103.8344656879244,2087400.0,1887101.9683996823,-4.0,103.0,2375806.99844479,5.0,189.4,2939232.736224597,0.1500074147987568,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12428,4.0,4.0,1496,1074.0,1.304855,103.77377633404797,2930600.0,1887101.9683996823,-1.0,100.0,1940514.7798742137,8.0,187.0,2939232.736224597,0.9040641497394813,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12429,3.0,2.0,1184,233.0,1.38652985,103.7591824835804,682500.0,1887101.9683996823,18.0,81.0,1717656.4459930314,5.0,236.8,662163.9668049793,0.8022552928037912,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12430,2.0,2.0,721,-1.0,1.3287195,103.93000766161026,430500.0,1887101.9683996823,44.0,55.0,2807377.8616352202,4.0,180.25,662163.9668049793,0.9067774882750655,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12431,3.0,2.0,1001,1528.0,1.3760887,103.73957133193804,560600.0,1887101.9683996823,6.0,93.0,782881.2307692308,5.0,200.2,662163.9668049793,1.156278523722003,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12432,4.0,5.0,2788,774.0,1.28301625,103.83988698554164,9450000.0,1887101.9683996823,-1.0,100.0,3247546.3636363638,9.0,309.77777777777777,2939232.736224597,0.3073636838299941,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12433,3.0,2.0,1755,510.0,1.277361,103.84933771170438,3722400.0,1887101.9683996823,5.0,94.0,5017418.02507837,5.0,351.0,2939232.736224597,0.4116543568903019,16.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12434,2.0,2.0,689,476.0,1.3271094,103.7964042,1677900.0,1887101.9683996823,0.0,99.0,5583573.20754717,4.0,172.25,2939232.736224597,0.4182196324806153,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12435,2.0,2.0,721,755.0,1.32829915,103.8613772552474,577500.0,1887101.9683996823,6.0,93.0,3691529.044117647,4.0,180.25,662163.9668049793,0.9274101650823191,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12436,3.0,2.0,904,-1.0,1.3258043000000002,103.9005447355802,564900.0,1887101.9683996823,36.0,63.0,1439581.1138014528,5.0,180.8,662163.9668049793,0.48386378491647053,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12437,4.0,2.0,1517,-1.0,1.3483847,103.72896539582268,819000.0,1887101.9683996823,37.0,62.0,805171.7741935484,6.0,252.83333333333334,662163.9668049793,0.7798555363330163,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12438,3.0,2.0,990,285.0,1.330403,103.7949393,2760600.0,4723458.03669437,1.0,-1.0,5583573.20754717,5.0,198.0,2939232.736224597,0.22466357533704032,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12439,3.0,2.0,1302,88.0,1.33188455,103.92782565988352,661500.0,1887101.9683996823,42.0,57.0,2807377.8616352202,5.0,260.4,662163.9668049793,0.716610553312938,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12440,7.0,5.0,11562,-1.0,1.3376913,103.7860849,15632400.0,3685375.426905456,15.0,-1.0,5583573.20754717,12.0,963.5,17301457.16198126,0.374232659112074,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
