,coord,dist_meters_to_nearest_mrt,nearest_mrt_code,nearest_mrt_line,dist_meters_to_nearest_mall,nearest_mall_index,dist_meters_to_nearest_commercial_centre,nearest_commercial_centre_index,dist_meters_to_nearest_primary_school,nearest_primary_school_index,dist_meters_to_nearest_secondary_school,nearest_secondary_school_index
18783,"(1.4376932, 103.83024477974564)",598.3239312440397,ns12,ns,605.5634247996877,91,4174.857110437007,19,505.92913976615984,1,178.00228244799663,1
18784,"(1.30397875, 103.82269161887947)",216.28050881533616,ns22,ns,160.58540882369766,50,2738.401780219559,25,1412.0611431169311,3,1253.5641374728261,37
18785,"(1.3393381, 103.7638932)",1330.4479014903318,dt5,dt,1395.951388849762,125,2227.9522552561684,9,385.60652617542684,16,1480.025961399241,20
18786,"(1.4417104, 103.82765897017129)",273.0276266228961,ns12,ns,309.798610119759,100,3694.6411723035676,19,851.3612239277521,133,675.7673805746964,1
18787,"(1.29410615, 103.83673469533848)",729.4629908316606,ns23,ns,532.6536296378229,17,1527.2831415044648,37,1444.051118738983,3,866.888396566911,89
18788,"(1.3596146, 103.84594224127764)",984.2399236492226,cc15,cc,1045.5719812313191,21,1001.6695644076846,26,844.879458150565,149,537.7999495829528,21
18789,"(1.27987035, 103.82493452484192)",736.0756886822954,ew17,ew,765.6213536027492,55,2440.2021662964494,25,500.79975981514013,177,426.5489114345081,29
18790,"(1.31730585, 103.83260746060152)",793.6408430268208,dt10,dt,1129.632011850154,15,1237.4001614062158,29,317.9823882691256,6,470.6958244788949,4
18791,"(1.4349279, 103.8452818)",1294.5085844801836,ns13,ns,1248.8098625608186,99,3700.1345101303377,2,788.1146031268688,32,515.0385076807069,86
18792,"(1.43906985, 103.7780999118306)",851.4773919720235,ns8,ns,650.1965460126419,98,967.7546775676097,4,756.8273744003208,89,309.9125176568267,72
18793,"(1.3080297, 103.83612727416448)",517.3658912979218,dt11,dt,293.6160393012376,15,1552.7156197153547,29,1191.4038846304907,6,1298.3003653793292,4
18794,"(1.28301625, 103.83988698554164)",307.36368382999416,ew16,ew,332.78733203719844,38,1681.4799248756244,0,796.3654652171143,20,473.6152750703119,89
18795,"(1.2481118, 103.8406065)",2856.0931591029166,cc29,cc,2663.0652452540617,142,4546.605580351752,0,3064.2301549170015,20,3752.2793216365108,29
18796,"(1.3745655499999998, 103.90339457083743)",1278.0516573121229,ne14,ne,1091.5647930659134,108,169.08011280232375,12,654.9302974546383,28,153.8486955245211,113
18797,"(1.3949801, 103.9107893)",1741.5144231988293,ne16,ne,241.46578483519949,119,1806.1585286625887,16,201.78236981726832,92,316.6519766654014,52
18798,"(1.3341569, 103.84592250603592)",243.80213515718594,ns19,ns,377.99852313616515,18,309.1984647587773,32,407.90649659799396,30,379.6554818444104,26
18799,"(1.3310976, 103.79685463240438)",27.16161738301841,dt7,dt,874.6863756055513,156,2824.774245207137,28,1052.434659535874,126,620.6481133191621,79
18800,"(1.4428927, 103.7748706)",1150.2497022838236,ns8,ns,1182.2296273614618,98,1460.1632411873197,4,980.5485680487195,89,629.8523979174165,72
18801,"(1.4349279, 103.8452818)",1294.5085844801836,ns13,ns,1248.8098625608186,99,3700.1345101303377,2,788.1146031268688,32,515.0385076807069,86
18802,"(1.3271094, 103.7964042)",418.2196324806153,dt7,dt,1272.8609774750269,156,2387.412061670889,28,1146.8071501562322,126,790.7520218150041,79
18803,"(1.3120762, 103.8040548)",698.9562041454433,cc20,cc,988.3481134549952,19,1674.0629009192492,28,1073.2417087498163,97,1089.7653748971939,100
18804,"(1.2891378, 103.7774489)",929.954241121713,cc24,cc,2045.44921109165,163,446.5187306930634,21,1581.5980659487025,49,1553.3747321485976,5
18805,"(1.30316065, 103.90164539928097)",1521.5719561284786,cc8,cc,95.1486036490345,72,1890.5073108008626,30,272.80790314908563,147,744.9298384953744,126
18806,"(1.3488083999999998, 103.9262740075139)",1401.7256609408928,dt31,dt,1648.6990334486707,65,2159.689654890179,3,1099.203435716992,142,433.376398928439,116
18807,"(1.3642447, 103.884224)",459.1817766905149,ne13,ne,537.0770331439944,109,1549.903482534093,8,799.9127054800283,168,930.5070890922522,138
18808,"(1.29142015, 103.84426811480154)",117.61898104192177,dt20,dt,341.92134201252077,9,847.1563831543066,37,1058.8416516100003,22,977.3387229729716,89
18809,"(1.3255213, 103.8832755432329)",149.9073084916846,dt25,dt,1291.0647438867422,78,1398.8106540938115,30,194.11489380275466,19,761.4603133574176,51
18810,"(1.2739587, 103.84363531310518)",370.02169963329885,ew15,ew,428.96095999455804,51,1864.412455507852,0,464.74420090012774,20,1542.6488541371082,89
18811,"(1.4349279, 103.8452818)",1294.5085844801836,ns13,ns,1248.8098625608186,99,3700.1345101303377,2,788.1146031268688,32,515.0385076807069,86
18812,"(1.3159484, 103.8575892)",442.6312176329891,ne8,ne,532.359496565604,11,1642.4557808940394,29,657.243185657073,67,997.6026048963926,13
18813,"(1.38018525, 103.86558335618408)",2113.2313213165244,ns16,ns,913.363243231469,112,1531.3637005541354,18,1073.7978160146895,2,1223.574826292187,112
18814,"(1.3870489, 103.872999)",2286.669503467199,ne15,ne,404.26916468478595,112,1428.4873166231582,18,349.34212963954656,52,713.0538252543332,93
18815,"(1.3084724, 103.83637882843551)",461.3464109272378,dt11,dt,338.35862887834327,15,1496.3477235020496,29,1145.9009751513713,6,1249.8420795296204,4
18816,"(1.30583435, 103.83293325375892)",911.1336477540974,dt11,dt,0.0,42,1953.1313417071942,29,1448.1917666479785,6,1579.7189086485134,4
18817,"(1.28970785, 103.8152854812608)",162.1864627843626,ew18,ew,1139.8387411586416,155,1241.9395769432813,25,424.25586313096085,57,466.76867070376,99
18818,"(1.35023625, 103.99750965751522)",1337.5389647752884,cg2,cg,1407.1207187442492,70,2089.9263510734236,6,3971.816532634768,44,4122.0245740047785,43
18819,"(1.4403221, 103.7998368)",131.72859410886358,ns10,ns,161.11054944121827,89,1537.5609089094685,4,295.1004467572853,0,480.01685364385816,136
18820,"(1.364307, 103.9666919)",1614.2628305933497,dt33,dt,371.5741306071703,87,2285.2104569569374,13,618.6933755034012,162,1023.456164815409,43
18821,"(1.3091501, 103.8922736)",363.2717557023867,cc8,cc,628.5677721261626,85,1006.0469217867231,30,510.0160594077866,80,401.82641406168733,32
18822,"(1.33278875, 103.86657816547768)",347.0175412358689,ne10,ne,237.9005595503491,56,2042.7689482445226,32,206.2931947679864,140,154.4523403717187,106
18823,"(1.3522389, 103.715901)",1046.0309339588755,ew26,ew,740.2774822366792,157,2340.528795070505,11,697.9570679747229,131,646.0349355130722,59
18824,"(1.3372366, 103.93120945230478)",133.60603312189536,dt30,dt,1247.5840166877645,68,2351.1717577594836,3,364.8682779377624,174,490.10465375940845,38
18825,"(1.3859375, 103.8344656879244)",150.0074147986685,te5,te,2008.3420403419905,94,3165.626278911219,18,791.0224171088048,5,1029.9604841925418,97
18826,"(1.3601059, 103.761061)",749.554438106387,dt3,dt,519.4615965364375,131,3870.8106453333603,9,1013.2233120667075,84,1166.979799555742,56
18827,"(14.4848138, 121.0232316)",2370557.6271254206,cg2,cg,2370212.394936964,70,2368008.261735275,5,2371707.725018669,109,2371953.5055858414,90
18828,"(1.31123915, 103.82815366202816)",1004.334362688301,dt10,dt,526.7663157175551,36,1954.2498180666034,29,1133.066129637364,6,1140.051989507557,114
18829,"(1.3281216, 103.90452363582888)",624.0804518852091,dt27,dt,1529.8114897017458,81,1648.4056931808286,30,333.2943390678495,87,318.77019902107503,70
18830,"(1.2985638, 103.88440785352569)",870.1061103421467,cc7,cc,963.6740899509267,75,2391.9126608167635,30,1465.9688497212824,80,294.38143561316866,41
18831,"(1.3005809, 103.89939364290174)",1448.2654220574639,cc8,cc,414.8886111024893,72,2051.9170893956175,30,535.6916940056248,147,885.6151460279883,126
18832,"(1.29905165, 103.83206970977436)",792.2499954554069,ns23,ns,479.898395309977,31,2057.5602345029856,37,1237.4215642674092,3,1370.2115181232687,50
18833,"(1.4349279, 103.8452818)",1294.5085844801836,ns13,ns,1248.8098625608186,99,3700.1345101303377,2,788.1146031268688,32,515.0385076807069,86
18834,"(1.310429, 103.80282102340084)",742.2298115144827,cc21,cc,840.9736569084381,19,1483.8785078493336,28,1222.1135400365936,100,883.2528985726543,100
18835,"(1.44226455, 103.8079836454321)",799.9880424228257,ns10,ns,778.5971125483585,89,2069.29531005875,19,439.9446084605207,62,694.0377710152309,0
18836,"(1.4361781, 103.7722135)",454.3239995549949,ns8,ns,906.3538607969009,98,1589.3971224079658,4,257.8905130094335,89,432.95214739373563,72
18837,"(1.3848976, 103.89992793730224)",789.8387899008646,ne15,ne,193.94630599446577,121,1079.4819029653056,12,492.3045939082485,105,263.44419652665965,111
18838,"(1.3879636999999998, 103.90813032344076)",1466.5163869905477,ne16,ne,631.2852302653864,120,1543.6312878586994,12,484.76638951624557,103,769.1034576762154,27
18839,"(1.3080297, 103.83612727416448)",517.3658912979218,dt11,dt,293.6160393012376,15,1552.7156197153547,29,1191.4038846304907,6,1298.3003653793292,4
18840,"(1.377017, 103.7401962)",1033.215310346748,ns4,ns,191.2169610226937,137,4502.96485999499,22,223.5109368722653,34,541.756180071342,19
18841,"(1.4349279, 103.8452818)",1294.5085844801836,ns13,ns,1248.8098625608186,99,3700.1345101303377,2,788.1146031268688,32,515.0385076807069,86
18842,"(1.2963944, 103.89101386970906)",1361.2754611200485,cc8,cc,1401.0999471884998,72,2423.0529232027698,30,1439.6071570739068,147,1018.9013429765741,32
18843,"(1.3890785, 103.8542347)",1312.9672725662715,ns15,ns,1696.0506018618937,112,984.0895841210516,18,1515.9937722434377,5,1453.3227543319078,97
18844,"(1.3443339, 103.8786904)",261.6725943696553,cc12,cc,985.8746550442161,110,1044.9208544491219,31,341.0564189622366,88,343.61535552351614,71
18845,"(1.3124025, 103.84117158557598)",354.8022182803312,dt11,dt,601.1181795764415,58,877.4998507870005,29,756.4947362357785,143,993.9775731853846,4
18846,"(1.3628569, 103.97217741699596)",1846.2988964391525,cg2,cg,953.0570775574552,87,2290.9960392936227,13,1249.5291012675928,162,1395.8025035945122,43
18847,"(1.32951085, 103.76599463220242)",1594.1885726637122,ew23,ew,1632.2366213390615,146,2076.397194549766,9,890.6002911043565,16,1597.6152065895283,34
18848,"(1.4464791, 103.8328432024299)",513.5148621731591,ns12,ns,443.0312522477754,91,3994.247498064434,19,1117.757737896036,32,1189.4324685048514,1
18849,"(1.3129422000000002, 103.84155234754564)",402.99386101636594,dt11,dt,528.8734785267204,58,808.6459323834814,29,683.5709780937647,143,971.7802773620014,4
18850,"(1.4456868, 103.80578202454444)",775.9661496741945,ns10,ns,783.1632749532297,89,1620.0714124994151,19,473.3904458123705,128,320.79440324375264,0
18851,"(1.2963944, 103.89101386970906)",1361.2754611200485,cc8,cc,1401.0999471884998,72,2423.0529232027698,30,1439.6071570739068,147,1018.9013429765741,32
18852,"(1.3123637, 103.80327091227252)",723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
18853,"(1.3393381, 103.7638932)",1330.4479014903318,dt5,dt,1395.951388849762,125,2227.9522552561684,9,385.60652617542684,16,1480.025961399241,20
18854,"(1.44022705, 103.80619364806918)",580.4059932580396,ns10,ns,546.5598406631136,89,2189.7299167178653,19,162.43983195769007,62,727.2021752051273,0
18855,"(1.3122497000000002, 103.76645934115028)",346.9573860532946,ew23,ew,162.86548931854617,145,1966.9689144991976,35,451.484827998464,35,487.5307432237266,78
18856,"(1.4241899, 103.8449321)",1248.1379167309067,ns13,ns,774.6421695941757,103,2931.708276640411,2,304.6745162649267,70,323.65819362679923,85
18857,"(1.3602446499999998, 103.86511076372146)",964.052185421829,cc14,cc,557.4881771078282,116,1275.8548536071974,31,302.6804406115114,27,626.6430867566064,94
18858,"(1.28715825, 103.79213778715592)",1098.0808540674054,cc24,cc,1269.9397933019845,164,597.6475687474175,20,1647.188107023901,100,1826.3331701580182,46
18859,"(1.3005809, 103.89939364290174)",1448.2654220574639,cc8,cc,414.8886111024893,72,2051.9170893956175,30,535.6916940056248,147,885.6151460279883,126
18860,"(1.3393381, 103.7638932)",1330.4479014903318,dt5,dt,1395.951388849762,125,2227.9522552561684,9,385.60652617542684,16,1480.025961399241,20
18861,"(14.4848138, 121.0232316)",2370557.6271254206,cg2,cg,2370212.394936964,70,2368008.261735275,5,2371707.725018669,109,2371953.5055858414,90
18862,"(1.3159484, 103.8575892)",442.6312176329891,ne8,ne,532.359496565604,11,1642.4557808940394,29,657.243185657073,67,997.6026048963926,13
18863,"(1.40414335, 103.74835746546026)",738.3557099412506,ns5,ns,664.8755194511087,141,1369.319177803508,22,236.78176767863394,154,553.2826156014061,130
18864,"(1.2852438, 103.84569983963)",128.63612754546415,dt19,dt,192.82326986700653,37,996.9245098753111,0,1226.9809588102842,20,960.9246075113407,89
18865,"(1.328975, 103.94437047187644)",295.8711762010214,ew4,ew,1677.4891330067358,68,2407.988981509425,7,741.0005667788879,141,291.58193964617453,3
18866,"(1.3672168, 103.95470926572165)",882.9168611304785,ew1,ew,796.7012472386806,84,1879.3193718564821,3,432.7318199122568,38,325.348616853414,69
18867,"(1.3440021, 103.70205103548648)",745.5123477071099,ew27,ew,600.9381511799888,152,1299.828689830982,11,349.5594906233821,158,143.8203643818306,14
18868,"(1.30010805, 103.84667445597408)",138.95388054704273,cc1,cc,200.5858792417178,39,603.2975498644965,37,657.5831708054098,22,238.94041451431107,109
18869,"(1.31730585, 103.83260746060152)",793.6408430268208,dt10,dt,1129.632011850154,15,1237.4001614062158,29,317.9823882691256,6,470.6958244788949,4
18870,"(1.3086386499999998, 103.78421974813246)",692.4551567035218,ew22,ew,509.07414165284905,153,694.3961996199773,28,879.0614028878388,49,755.0508126389807,5
18871,"(1.3306509, 103.7670572)",1489.937999228665,dt5,dt,1541.8686791193393,127,2207.9858987170464,9,759.7969688690505,16,1753.8437357340515,34
18872,"(1.2996793, 103.9028291799552)",1818.865559111292,cc8,cc,321.56900127654364,77,2292.527409695676,30,676.9177605494754,147,1133.9472719835387,126
18873,"(1.2937442, 103.8466319)",291.60247650059125,dt20,dt,398.7150532168242,16,484.18229730940476,37,695.3410769564036,22,687.4647483605366,109
18874,"(1.3129422000000002, 103.84155234754564)",402.99386101636594,dt11,dt,528.8734785267204,58,808.6459323834814,29,683.5709780937647,143,971.7802773620014,4
18875,"(1.3751553, 103.8800744)",1434.5886310382364,ne14,ne,89.96983534961826,113,2452.694793407725,12,371.1439644881504,69,391.832819490727,58
18876,"(1.3120762, 103.8040548)",698.9562041454433,cc20,cc,988.3481134549952,19,1674.0629009192492,28,1073.2417087498163,97,1089.7653748971939,100
18877,"(1.4472891, 103.7708303)",1657.665114111231,te1,te,1830.858592029899,98,2096.041203725909,4,1479.4667393494906,89,1242.4378307245674,72
18878,"(1.3152237, 103.8553206)",238.8246374347928,ne8,ne,461.8583963431496,11,1429.079332703054,29,561.129682625047,50,1174.5059736792812,13
18879,"(1.310429, 103.80282102340084)",742.2298115144827,cc21,cc,840.9736569084381,19,1483.8785078493336,28,1222.1135400365936,100,883.2528985726543,100
18880,"(1.4073674500000002, 103.90035263927878)",1375.3321438073042,ne17,ne,209.0476120637502,106,1334.8296926922753,16,166.71808538462543,155,414.4601845812313,144
18881,"(1.2739587, 103.84363531310518)",370.02169963329885,ew15,ew,428.96095999455804,51,1864.412455507852,0,464.74420090012774,20,1542.6488541371082,89
18882,"(1.2847031, 103.82980137489204)",352.80665603514046,ew17,ew,330.19065232016453,55,2606.4188829742498,37,416.968930485587,177,833.5990828863019,89
18883,"(1.30120955, 103.8470858524024)",268.9936326408281,cc1,cc,247.42919344670142,40,672.723979396833,37,688.8578741322034,22,258.7913638738564,109
18884,"(1.2739587, 103.84363531310518)",370.02169963329885,ew15,ew,428.96095999455804,51,1864.412455507852,0,464.74420090012774,20,1542.6488541371082,89
18885,"(1.3887108, 103.9075348)",1381.0109045783497,ne16,ne,525.5149692469045,120,1592.1782591939873,12,434.5101152315809,103,667.9765270677025,27
18886,"(1.32274445, 103.88329689756095)",456.9577210713978,dt25,dt,1134.779465100429,78,1243.3730899511897,30,292.347051055053,86,454.7655830530141,51
18887,"(1.3253011, 103.9232041)",1195.005384474702,dt29,dt,675.5110527601134,63,3398.6130786526437,30,593.2844505051135,43,373.6129081544391,96
18888,"(1.28617715, 103.83955002171584)",658.7041588704169,ew16,ew,385.707432744847,38,1622.5506172137211,37,1146.5000444976647,20,269.9180122328662,89
18889,"(1.3804543, 103.9458545)",904.0127323727089,ew1,ew,476.26307747597315,86,1654.8288442593682,15,1286.8063726461562,93,1213.0280717793269,55
18890,"(1.4057843, 103.9065487)",1088.2035466855364,ne17,ne,506.49333702884627,106,835.8758390714212,16,150.09769742054635,121,478.1562942785017,98
18891,"(1.4349279, 103.8452818)",1294.5085844801836,ns13,ns,1248.8098625608186,99,3700.1345101303377,2,788.1146031268688,32,515.0385076807069,86
18892,"(1.31064045, 103.85214926006608)",400.6081697155959,ne8,ne,414.0090620880431,30,1422.6624320899634,29,246.628133096285,50,1279.7497197982825,109
18893,"(1.3069199, 103.8578205)",341.07731896882797,dt22,dt,398.7568883617391,30,1461.7307763690026,37,345.3336372961745,139,1294.5417685245184,109
18894,"(1.3954025, 103.91012583925873)",1680.1582599696892,ne16,ne,327.23069012284145,119,1765.3040043878648,16,135.52622532035335,92,305.0598458103953,52
18895,"(1.3359166999999998, 103.9369443776042)",529.6877416208914,dt30,dt,1362.7075680560004,68,2117.905983431803,3,410.0638408563926,127,238.14748923148844,10
18896,"(1.4450235500000002, 103.8331116619908)",436.2013815896752,ns12,ns,345.85706716714196,91,4079.1960619427136,19,978.4724799661682,32,1044.2572482637875,1
18897,"(1.2915204500000002, 103.80511320990595)",351.8401827495724,ew19,ew,314.6968801557806,155,455.78677685561115,25,583.9912578879141,124,936.9873506961316,99
18898,"(1.4165054, 103.8436255)",1188.6729725984574,ns14,ns,326.5420416412859,103,2696.999953670206,2,574.739579333929,99,541.9308861540834,85
18899,"(1.3505014, 103.83754580422492)",288.10953046750575,cc16,cc,871.8070713016272,57,1188.6067026006097,26,1097.4477859714248,90,743.1865395103025,102
18900,"(1.4009397, 103.89726215543872)",1041.2352804522134,ne16,ne,823.7278028277367,106,1972.3002581285436,16,183.7241430327164,119,567.8374945115509,44
18901,"(1.3498512, 103.72267584716698)",647.5172220017133,ew26,ew,1169.8070704716224,157,2185.0755362789605,1,324.54791324436684,136,328.81434528043883,143
18902,"(1.34694555, 103.84868218313396)",485.92167953540906,cc15,cc,402.96741617829014,21,434.8757824731496,26,146.26814173946016,63,288.291304674592,54
18903,"(1.3116278, 103.79388546155636)",287.82817278971567,cc21,cc,181.9047167573677,19,709.7185540390612,28,1232.2088666396899,66,1321.35282608043,100
18904,"(1.29636395, 103.857202171856)",381.131209373416,cc3,cc,83.2281796940904,46,766.760845127702,37,604.30010291437,22,1004.9920541553017,109
18905,"(1.3545847, 103.7022499)",1817.3402278327214,ew27,ew,796.7587877739576,160,830.7745220865274,11,699.3357391922202,39,122.47356871319677,133
18906,"(1.28301625, 103.83988698554164)",307.36368382999416,ew16,ew,332.78733203719844,38,1681.4799248756244,0,796.3654652171143,20,473.6152750703119,89
18907,"(1.3027702, 103.8694351)",656.9235719275727,cc6,cc,382.4224436421492,74,2252.831258705663,37,1355.5919323061562,139,1453.6243244298323,41
18908,"(1.3882515, 103.9038371)",1004.4631453984545,ne16,ne,414.74642891833025,121,1435.4968478905705,12,72.08194265714057,103,438.1706917697801,27
18909,"(1.27532955, 103.80721145342702)",534.4286826487582,cc27,cc,659.90868467171,144,1379.7692333794173,25,214.03382220023335,13,1338.0999004181442,18
18910,"(1.3123637, 103.80327091227252)",723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
18911,"(1.30062, 103.892783)",969.396354856356,cc8,cc,1000.8302091319861,72,1941.5959190064232,30,997.606994759252,147,567.502842005532,32
18912,"(1.2915415, 103.84517442690934)",140.06135628988326,dt20,dt,302.54480856153197,9,760.5209273846646,37,971.758748259218,22,974.3734973264549,109
18913,"(1.3154751, 103.8411131)",492.9715955561486,dt11,dt,339.8774206989531,58,562.704030427701,29,548.2148822400258,143,736.4944449123143,4
18914,"(1.2915415, 103.84517442690934)",140.06135628988326,dt20,dt,302.54480856153197,9,760.5209273846646,37,971.758748259218,22,974.3734973264549,109
18915,"(1.27421825, 103.84600550482058)",260.9557848508648,ew15,ew,322.7969667706757,51,1680.9372476566582,0,703.2874441464379,20,1659.559502593141,89
18916,"(1.3884585, 103.8752595856565)",2081.7506211838736,ne15,ne,369.5385678753961,122,1589.5571699608706,18,203.24251494692018,52,418.7933473831839,93
18917,"(1.3123637, 103.80327091227252)",723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
18918,"(1.352183, 103.93139689009196)",1075.8373812305856,dt31,dt,1009.1039990985541,65,1538.7299849763972,3,581.5691305872522,142,263.00834458832253,61
18919,"(1.3430963, 103.69666434295569)",613.5646962420774,ew28,ew,164.2008992016081,152,1144.5764556487015,11,311.9303810513216,158,558.7465078725968,14
18920,"(1.28715825, 103.79213778715592)",1098.0808540674054,cc24,cc,1269.9397933019845,164,597.6475687474175,20,1647.188107023901,100,1826.3331701580182,46
18921,"(1.2426201, 103.83682090290966)",3038.8851637468156,cc29,cc,2857.6497117822687,142,5264.4761752956465,0,3675.0986751515334,26,4097.712015122787,29
18922,"(1.370196, 103.85901672502251)",1053.0333356616254,ns16,ns,881.0352856940528,116,2453.418832889771,26,562.0367707433696,2,858.0740957379045,39
18923,"(1.3879425, 103.90485383953224)",1122.1774383813593,ne16,ne,467.3338738078021,121,1421.5630774474316,12,124.33667119666077,103,517.8745588306621,27
18924,"(1.31490005, 103.8314673733906)",779.438221047917,dt11,dt,891.1884540913917,15,1442.9601265662227,29,585.5062004895872,6,742.1709943510201,4
18925,"(1.3129422000000002, 103.84155234754564)",402.99386101636594,dt11,dt,528.8734785267204,58,808.6459323834814,29,683.5709780937647,143,971.7802773620014,4
18926,"(1.31735885, 103.83802909608715)",557.3112967580333,dt11,dt,620.1828699536436,58,665.5589229287771,29,362.8861155004095,6,345.49778490350445,4
18927,"(1.3123637, 103.80327091227252)",723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
18928,"(1.35251665, 103.75360894426125)",592.2403766561755,ns2,ns,554.4464015503843,139,2807.0385739949984,9,171.49098356283383,84,116.56686668510385,56
18929,"(1.3196642, 103.92376598402689)",1213.4900708629086,ew6,ew,834.8548073842547,63,3372.3398465324867,30,0.0,107,924.3714535089047,96
18930,"(1.2985982, 103.8517487)",159.23121098683427,dt21,dt,213.5179480074681,48,321.78484076064825,37,152.8093223321718,22,350.28546218802865,109
18931,"(1.29841635, 103.85717773862802)",279.50078133522175,dt14,dt,173.6152020541945,4,806.2719123840869,37,599.9756984237565,139,945.9919236842153,109
18932,"(1.327839, 103.94564371237811)",106.5220358849097,ew4,ew,1798.854478384131,68,2313.095971485591,7,916.2949594900731,141,414.7496129089492,12
18933,"(1.369097, 103.833145230925)",462.0938816113552,te6,te,1460.2251150276913,94,2623.978452333084,26,578.1191636566292,31,292.21393945676925,73
18934,"(1.2982562, 103.88623159951769)",970.4699559699126,cc7,cc,1163.367855125411,75,2345.2635645640494,30,1454.5313628372733,80,489.18804097854365,41
18935,"(1.39091325, 103.90508216841155)",1071.5620086699873,ne16,ne,166.83526044293302,120,1748.4496704963453,12,308.13667292772567,129,312.1128178996628,27
18936,"(1.29277395, 103.82179828971562)",661.2797150227136,ew18,ew,939.3770292335186,55,2028.4829008448955,25,301.40411905229655,3,339.71087986415375,50
18937,"(1.38409845, 103.90115686424848)",904.3736437440446,ne15,ne,135.3297628512308,121,969.236421280897,12,485.64334749447437,103,376.65942313661697,84
18938,"(1.304855, 103.77377633404797)",904.0641497394813,ew22,ew,872.1365898495775,163,838.5847129538736,35,1394.6132963833745,49,556.3720353946683,82
18939,"(1.3136277, 103.8831086)",310.9708694451633,ew9,ew,1153.2395212313183,85,1260.6144458829453,30,544.9721444794229,58,554.0290318956633,51
18940,"(1.3666904, 103.8755199)",1283.2477497690777,ne13,ne,1091.805120372062,113,1744.1743110505145,31,725.4063329628399,130,518.3520094369768,15
18941,"(1.3006075, 103.89840301472222)",1360.511176891349,cc8,cc,475.2038203499571,72,2016.5504772664563,30,567.2321438909614,147,860.8377393065011,126
18942,"(1.3324923, 103.8000035)",389.15098923334597,dt7,dt,965.8224662697608,156,3081.2542606943766,28,743.9257955115393,126,322.0852152741974,79
18943,"(1.3536728, 103.83196341463608)",132.62720336275223,te8,te,159.5943570384246,57,1835.9452369390679,26,1673.2635299840945,90,1199.7071224113301,134
18944,"(1.3005809, 103.89939364290174)",1448.2654220574639,cc8,cc,414.8886111024893,72,2051.9170893956175,30,535.6916940056248,147,885.6151460279883,126
18945,"(1.3123637, 103.80327091227252)",723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
18946,"(1.3813785, 103.89119243071497)",270.8120886804352,ne15,ne,448.68134959146903,114,1384.1725663759923,12,300.9760720119074,108,833.7583680199795,76
18947,"(1.4023268, 103.89577065)",1176.0825767673198,ne16,ne,845.6644436545606,106,2030.5832597709568,16,311.53287221153766,119,544.3689070224101,144
18948,"(1.26522915, 103.81751884226044)",446.78082345888095,cc29,cc,291.03453107619725,143,2862.9489455403923,25,1304.6063921588004,125,1399.72213442617,29
18949,"(1.30120955, 103.8470858524024)",268.9936326408281,cc1,cc,247.42919344670142,40,672.723979396833,37,688.8578741322034,22,258.7913638738564,109
18950,"(1.310429, 103.80282102340084)",742.2298115144827,cc21,cc,840.9736569084381,19,1483.8785078493336,28,1222.1135400365936,100,883.2528985726543,100
18951,"(1.3404645, 103.88373309629344)",455.2585633551962,cc12,cc,1557.9314570235879,123,1744.5125473526155,31,684.8532766410718,88,157.8826266718745,8
18952,"(1.32601375, 103.85165553512012)",865.3091270247511,ns19,ns,588.3597195860464,62,821.3792114677485,32,801.4371600976648,67,997.1452159966568,13
18953,"(1.3747661, 103.9030085)",1243.5753258191794,ne14,ne,1054.3966480881265,108,121.00256350932878,12,619.5584580986202,28,106.95452470577018,113
18954,"(1.2739587, 103.84363531310518)",370.02169963329885,ew15,ew,428.96095999455804,51,1864.412455507852,0,464.74420090012774,20,1542.6488541371082,89
18955,"(1.4011046500000002, 103.9164636157126)",1681.4424386827563,ne17,ne,398.53891420962896,118,1244.805984409394,16,300.17159859729753,156,657.0173679087737,52
18956,"(1.3292661, 103.81093081688778)",582.1276403999256,dt8,dt,2182.2485568647876,156,3425.569529865278,28,528.2569017508168,126,738.8133154206589,80
18957,"(1.36703, 103.88996647282468)",542.4925069557542,ne14,ne,678.7786467592385,115,1400.2136081768397,8,791.4983808536749,95,807.1644472858088,76
18958,"(1.46136225, 103.83614823161346)",2145.394932655523,ns12,ns,2105.039282311834,91,4137.768193073631,19,1837.7155356333506,157,2580.7540977934696,22
18959,"(1.2897986499999998, 103.8031189706403)",620.0879165281508,ew19,ew,252.62870718103375,155,291.58462999126846,25,866.902775863843,124,1182.4256382992312,18
18960,"(1.36703, 103.88996647282468)",542.4925069557542,ne14,ne,678.7786467592385,115,1400.2136081768397,8,791.4983808536749,95,807.1644472858088,76
18961,"(1.2963944, 103.89101386970906)",1361.2754611200485,cc8,cc,1401.0999471884998,72,2423.0529232027698,30,1439.6071570739068,147,1018.9013429765741,32
18962,"(1.3159611, 103.836848)",422.13069189861073,dt11,dt,765.0858963826265,58,855.5442201161216,29,366.21002212296054,6,430.3932774490953,4
